blue,green,red,rededge,nir,NDVI,NDRE,RVI,DVI,EVI,OSAVI,LAI
0.0861727009252299,0.1254653382766085,0.17371438161378028,0.1514787508471494,0.2961779429437729,0.26062047052821863,0.3232369600885172,1.7049706716428321,0.12246356132999264,0.18092690855023746,0.22552700413885043,0.18118848893239914
0.032296031294641966,0.06087162637493236,0.08160582199862618,0.31274790888307047,0.5247918157170532,0.730850450010688,0.2531747427305301,6.430812637580707,0.44318599371842704,0.6251895419170036,0.6707950556029056,2.2933601967718205
0.013039543792313472,0.02915327073886294,0.04048497985726104,0.39220910847673107,0.6953990602209078,0.8899691198553342,0.2787676276094511,17.17671321328458,0.6549140803636467,0.8895811985707075,0.8479895731546327,5.379525975811908
0.06748117797512869,0.09956300815438007,0.14229800014512603,0.20291036243788374,0.3638805616985049,0.43775571286299,0.2840027769778802,2.557172523546834,0.22158256155337888,0.32365589798799377,0.3858361440395478,0.7290042846457636
0.02602976400668571,0.05327210295705244,0.07682648530694423,0.3165816614642217,0.5530847229788293,0.7560720048262732,0.2719468787408626,7.199140358662655,0.476258237671885,0.6546251540342679,0.6993944925839983,2.6799755053968255
0.055815594757441855,0.09833797798861067,0.1329126655054785,0.21747849946084966,0.3882610472050983,0.489948688071947,0.28194055657228845,2.921173964247636,0.2553483816996198,0.361249333320084,0.43484373060205794,0.9202771811064678
0.04148540926601823,0.0729176658846407,0.11014517409689559,0.2606049034699076,0.4559346819321826,0.6108493316692607,0.2726015138809804,4.139397338798702,0.34578950783528706,0.47875640809733766,0.5524403689674394,1.5651549860898573
0.022001822459345066,0.046389743552540046,0.06342637726225243,0.3513491585545683,0.6087476445571139,0.8112798791391065,0.2680963862053816,9.597703271985095,0.5453212672948615,0.7473052458958541,0.7601446883400791,3.5209593449001844
0.035309155633214136,0.0621209826051862,0.08780152871884364,0.29764303245790225,0.5161577951070057,0.7092468687828539,0.26851135138045973,5.878687351480662,0.42835626638816204,0.60225047587141,0.6504184804207638,2.233971193714482
0.0472325817773929,0.07707684077362147,0.11237716704481647,0.2521897044187014,0.44789458311584945,0.5988476306120062,0.279544733950399,3.985636540213386,0.33551741607103297,0.47445402012343724,0.540351884066067,1.4833885218605785
0.030738762862373183,0.050886879083631834,0.07752150337508977,0.3221316482909355,0.5551002083504271,0.7549198653386582,0.26557238618274653,7.16059560995102,0.4775787049753373,0.6671254528418612,0.6989352961023659,2.754478867608492
0.014195152601743026,0.03171943241265038,0.0457898054492478,0.3867965697702601,0.6821917283900761,0.8742006281979194,0.2763315149144831,14.898328846644928,0.6364019229408283,0.8597855949249492,0.8313531240970694,4.907384749915417
0.06063392591747627,0.10549370144505578,0.14120455804720022,0.21200703215533562,0.3794345855538058,0.45757224722513695,0.28308381682056294,2.6871268458324438,0.2382300275066056,0.3361208578604614,0.40601077743708275,0.8359267462069188
0.022299972399551473,0.048283281919793496,0.06032367321684415,0.3443313917177907,0.6027560063054819,0.8180499895561555,0.2728624754150896,9.99202923566137,0.5424323330886377,0.754447769613437,0.7644721579121799,3.3571611175253047
0.038032944410694165,0.06634086317887317,0.09580941670615159,0.2834803477547577,0.49054998540708605,0.6732058197519001,0.2675213439391376,5.120059708859416,0.39474056870093444,0.5543612638213511,0.6135101296526712,1.923037960297577
0.030930442727167187,0.053917786728393355,0.08008374913747883,0.3169574904498992,0.5567910889867221,0.748510231253908,0.2744881095504414,6.952609305350983,0.4767073398492433,0.6601441682850492,0.6939364638334456,2.650346114779696
0.015301496818270172,0.0296921830234783,0.038923743747812815,0.40574754331277474,0.7150266854783203,0.8967471952459771,0.2759513303046156,18.369931382029122,0.6761029417305074,0.9217199495048575,0.8581202861190804,5.7508862523573505
0.01638928270214122,0.025559783161020633,0.03543170321836312,0.4080465509621159,0.7331201524770802,0.9077961818847402,0.2848607461877961,20.691072654571144,0.6976884492587171,0.9568959641265479,0.8715922406057186,6.508109857930999
0.039731644535982935,0.07054961495799192,0.10226003936260265,0.26676356174040183,0.46939820822085,0.6422336491914511,0.2752583086982781,4.590240383675317,0.36713816885824735,0.5142074354412922,0.5820754040037485,1.7008453358467182
0.01591734712937066,0.03600366829125088,0.05148220994252815,0.37521992005514415,0.6617933910906381,0.8556456602575906,0.2763450239181718,12.85479514732323,0.6103111811481099,0.8241627767557222,0.810695914539768,4.4097966978064305
0.015034083958893628,0.03891309242554909,0.04821372446929932,0.38172503585416323,0.671051976727339,0.8659362493755294,0.2748226211887875,13.918274203684417,0.6228382522580397,0.8427763469015976,0.8216997017159337,4.736740959070207
0.019827984064311358,0.030850399311249648,0.042486866392029546,0.4097455967518275,0.7244514046049976,0.8892039361060546,0.27747014381275054,17.05118064977126,0.681964538212968,0.9313082717468014,0.8534320790766649,5.897401992877029
0.02121179716917512,0.028171424364789227,0.04239879101127126,0.41435217288241044,0.7332412812736545,0.8906740459147741,0.2778763720354174,17.293915483098928,0.6908424902623832,0.9445245799641419,0.8565016654131806,6.293297279508377
0.021697412929281183,0.050661850577480134,0.06651403299491522,0.34654131939994254,0.5945626166998434,0.7987705751837404,0.26354293628007275,8.938903574772862,0.5280485837049282,0.7210168544526239,0.7460160386551867,3.275942582738182
0.017148318927768448,0.026723078373772767,0.0392853108206949,0.41287924488368116,0.7468442316693378,0.9000538379551811,0.28796949502012936,19.010770844358532,0.7075589208486429,0.954126755929929,0.8675010161391955,6.878029516739501
0.015514298477118597,0.027935112786669866,0.03707580329432259,0.416522590247578,0.7477961982876665,0.9055239383053231,0.28452139436110013,20.16938084004691,0.7107203949933439,0.9584157396558971,0.8725368601107519,6.7958028151794405
0.018794003178326763,0.04683474482384551,0.06044485896139324,0.3505402563180793,0.6173001751807388,0.8216294918455583,0.2756238605296855,10.212614995906678,0.5568553162193455,0.7570024219544187,0.7710605647042755,3.5452757958692818
0.023442823383602537,0.03888832870765414,0.06132843432030032,0.35841651010744313,0.6269720896671354,0.8217974960297798,0.2725377347533255,10.22318593950705,0.565643655346835,0.7773582550047391,0.7734837052596348,3.7942248445281894
0.01848734051403901,0.03380149485167399,0.04846998098656722,0.378004745525606,0.6698580799089436,0.8650477742679842,0.2785224597285253,13.820057860018695,0.6213880989223765,0.8526074115597296,0.8206616851207376,4.674248876856292
0.02428448779438963,0.05329598931688745,0.07555758114416364,0.3170813093547502,0.5477929463265436,0.7575759332758598,0.26675743067699353,7.250005433356875,0.47223536518237996,0.6490298557014788,0.6992948844846422,2.616713009538555
0.019876993298663926,0.03675158537049871,0.0515725608944727,0.3852047387108338,0.6676913892175164,0.8565962740954158,0.26829488715049865,12.946637672644632,0.6161188283230437,0.8425905462724013,0.8128365010703972,4.634307397372178
0.026213246114898725,0.03902176052676351,0.06330511649851045,0.3543105905725678,0.6146284725248568,0.813240938080933,0.26866279746581606,9.708984193236212,0.5513233560263463,0.7666384012435246,0.7632288450253766,3.5999977555829603
0.07938684066482617,0.12161287605370243,0.174248197246499,0.14694856530280023,0.3042879244815928,0.2717448456096591,0.3486849119119829,1.7462901299818485,0.1300397272350938,0.1853076836123026,0.2362373499279813,0.2480573604406744
0.013518319815005961,0.02779190306091135,0.04083171846240978,0.40630232644984565,0.7192122256169947,0.8925543101994232,0.2780149717410466,17.61405291179654,0.678380507154585,0.9104238119969106,0.8553084717422132,5.969102556737257
0.016743817627441336,0.028419547358014653,0.03758704811801522,0.41399537662066266,0.7378267822907364,0.9030529217838009,0.2811470506563793,19.629809281006246,0.7002397341727211,0.9525669196506746,0.868362276193617,6.583120608099059
0.08854233771837024,0.1266198824685983,0.17579848073389548,0.15025821107482676,0.2921641945736477,0.24866451427270772,0.32074772543073843,1.661926637447041,0.1163657138397522,0.17286614518406557,0.21495581061158808,0.18360354982897098
0.01557756332393189,0.029055408082172655,0.04594587183565202,0.4004813336928698,0.6991715656184646,0.8766748061191217,0.27162228135480654,15.217284720301912,0.6532256937828126,0.8789294826177155,0.837175116797729,5.524832731650996
0.029151863005485678,0.05033906744461275,0.07521886566049348,0.31647350144714403,0.5591766640303569,0.7628644403863599,0.27716909032863996,7.4339939160251,0.48395779836986347,0.6752205214147244,0.70668957472686,2.7006928265871912
0.02130479202556266,0.03786407997167617,0.05113480279316028,0.36771143677308943,0.6422259496607239,0.85250158196957,0.27181339542131205,12.559466136280195,0.5910911468675636,0.825892875964757,0.8034887008335202,4.09942260020247
0.026456251330899693,0.04270096457282491,0.06469239118789571,0.35334745423579295,0.6057688887415213,0.8070212340082863,0.26318124357087136,9.363833736548086,0.5410764975536256,0.7533780109282159,0.7557832553707001,3.4999646287250106
0.01838645494954718,0.04276030533986767,0.057358457844431804,0.35985420819967295,0.6294752162192383,0.8329771408266731,0.27252904708928316,10.9744077879923,0.5721167583748065,0.7791417017402733,0.7836904131282498,3.8591745558313297
0.024025825396355442,0.03963940182514431,0.06496303884026648,0.3490640787195214,0.6080168440808476,0.8069391239661261,0.27056517007777375,9.359425934208563,0.5430538052405811,0.7469374284173951,0.7562516447665701,3.466304133306591
0.020193043510107075,0.03007759428476161,0.0407336998357061,0.4092810042754618,0.7220114383970492,0.8931918349658882,0.2764364187021738,17.725157892791607,0.6812777385613431,0.9384167605893111,0.8564468512727583,5.97362760041513
0.01971810180427723,0.03262733540590315,0.049377350343528234,0.38711110023249434,0.6758443838999526,0.863828254639451,0.2716325239027189,13.687333206918458,0.6264670335564244,0.8585396706495546,0.820926240968582,4.784546792867179
0.03141421852105013,0.047550929782557705,0.0713063675404581,0.33074695209759236,0.5727351394823819,0.7785659133588763,0.2678394922949885,8.032032466625038,0.5014287719419237,0.7102524476074056,0.7234170912048917,2.888460788820793
0.01814384261373382,0.03209041646359218,0.05082458047564135,0.3860678892581119,0.6725486721922612,0.859478949254516,0.27061807897230644,13.232741590207066,0.6217240917166199,0.8440836256582191,0.8164158650366675,4.819980068053843
0.01574032804716866,0.026571233869794594,0.0344836273342525,0.41797579701794146,0.7419712620323423,0.9111767280691175,0.2793191807275092,21.516618297552515,0.7074876346980898,0.9660799699524553,0.8763749933978503,6.755334733587169
0.06744488630162786,0.10493170718043876,0.14953402570783828,0.18711697747265668,0.34362459049036354,0.3935661964970268,0.29488477917705486,2.297969080174778,0.19409056478252526,0.27967067392740486,0.34470195465107234,0.5621578343740287
0.03007807484329218,0.05085271632054157,0.07493758667341902,0.3218026904489387,0.5525007540431636,0.7611316184679034,0.2638649800694671,7.372811226532705,0.4775631673697446,0.6720408393285858,0.7035132002966051,2.7166298009064
0.02090947841698397,0.029521624082055577,0.03922388121354065,0.40648524467212677,0.72696902542494,0.8976135504211453,0.2827496321469337,18.533832389734442,0.6877451442113993,0.9522964319068553,0.8613587439004577,6.093178226266571
0.011710700471952752,0.030480205839105764,0.047831109404265944,0.39198781209182,0.6927512867044491,0.8708283804483345,0.27726802894235575,14.483275644238095,0.6449201773001831,0.85220882794627,0.8306928945022091,5.173385775680313
0.013061096206633867,0.02900738871432394,0.03678720434430739,0.4168892292190587,0.738407835111097,0.9050891530585717,0.2782995067121205,20.072404183693276,0.7016206307667896,0.9424442105247394,0.8702782720710782,6.544502226138461
0.08353634409806118,0.12175998686337743,0.16988765674074524,0.16149251370627976,0.3115614962880076,0.2942654187121339,0.3172343458439273,1.8339265131203537,0.14167383954726237,0.207810314524974,0.2562037077090359,0.2786692133626746
0.020493438858766776,0.030818518022926632,0.040505868630454564,0.40596262608836037,0.720376433364477,0.8935292015811128,0.27914667599061027,17.78449098553458,0.6798705647340224,0.9391977723745125,0.8564067794754282,6.03942926448951
0.020999343074492242,0.030763805358536626,0.03959178746841859,0.4016483807566021,0.699463359839156,0.8928583554909376,0.27046753331023915,17.66687557939497,0.6598715723707373,0.9270364131606477,0.8513949536114921,5.5425913896841035
0.01723071646530936,0.031619811725287515,0.04653267264215121,0.40302122206749036,0.7091023509821537,0.8768382206447911,0.27522222671992397,15.238802293762872,0.6625696783400025,0.8909970883525855,0.8393964829329148,5.705273112576609
0.022892726752510955,0.03464191599012036,0.052819175582493744,0.3675226568859575,0.638172935340258,0.8471207442656251,0.26911749226623544,12.082218389065286,0.5853537597577643,0.8205621364059691,0.797904404311921,4.180839096785055
0.07830514696195948,0.11322170611240848,0.16722368332473053,0.1684678744575108,0.321736536292512,0.31600290495759525,0.31266274914554426,1.9239889389820737,0.15451285296778144,0.22228354555680147,0.2761878174697075,0.36341924584424024
0.016785534130053882,0.04231423362269861,0.05953335033093422,0.35550016949313784,0.6238523759437659,0.825769394440496,0.2740098087873086,10.479038516823062,0.5643190256128316,0.7604717745551883,0.7761692444578774,3.7739095026558553
0.027530865599423356,0.05034664321572029,0.06993675974560093,0.3228704569606042,0.5623395316479883,0.778777839398837,0.2705223337555958,8.040684945752158,0.4924027719023874,0.6933380802911168,0.7209444664722001,2.854257958929069
0.019653712418765765,0.04159195218996938,0.05999360918706649,0.3546681347612291,0.6146005608037842,0.8221342075975805,0.268173752593233,10.244432143481697,0.5546069516167177,0.758837675631831,0.7708465734597443,3.6892922685629155
0.01767972308289023,0.03186521653228077,0.04412320196588673,0.3917195900412629,0.689137381876642,0.8796520436624953,0.27516849760051704,15.618477240719448,0.6450141799107553,0.8853864414037246,0.8376239295163375,5.182071815349394
0.022079431839895396,0.04054879668310575,0.05491835078961323,0.3684352541894979,0.6477995534378241,0.843697293956167,0.2749013263495327,11.795682611858714,0.5928812026482109,0.818121990777429,0.7971808440859799,4.171724441582326
0.03359244021212097,0.06813631704115013,0.09608341066964586,0.28840951607593013,0.4977651850137392,0.6764043402642138,0.26629662082062366,5.180552290338997,0.4016817743440933,0.5510575183144606,0.6180960669374066,2.0479402290150315
0.015845771090085004,0.03690612119393248,0.05637996604672667,0.36521145924243353,0.6485413135155298,0.8400389607136489,0.2794861420772466,11.503043438295023,0.5921613474688031,0.7925165596988634,0.7941845938506852,4.19655140149295
0.06998929742777292,0.1071316296879955,0.15415484284374947,0.1834004398526996,0.3488632275821929,0.38708029058034954,0.31086620174214874,2.263070030859157,0.19470838473844343,0.27833415188953275,0.3406569639118953,0.5819691015671705
0.09640529730368291,0.13459462097600952,0.18586113433162463,0.13282131444253964,0.27514857999889797,0.19367800928046883,0.34886707084735175,1.4803986114922512,0.08928744566727334,0.13388224796410542,0.16678231099471758,0.0375619385212389
0.0247848424660435,0.05330793329444647,0.07330576110095482,0.32402942201093404,0.5622146449346705,0.7693047642490038,0.26875804207868986,7.66944589069806,0.4889088838337157,0.6729970133928868,0.7129098057261077,2.8106961910478367
0.016632044697912945,0.030466536918478237,0.0461904702993828,0.3980239170961281,0.6926116909758746,0.8749584744190646,0.27010650394905594,14.9946847594293,0.6464212206764918,0.8759027776625696,0.8342754834701994,5.300304527635149
0.018790840225653697,0.026530469414791827,0.03995744545960355,0.4072130645668853,0.7123801215200161,0.8937778686530076,0.27256958868607145,17.82846563491068,0.6724226760604125,0.9281485869685097,0.8549579935229421,5.758439616921869
0.019206613288341095,0.04556804470574462,0.05789448402616252,0.36184724665062135,0.6277501689191914,0.8311239271448199,0.2686980739824201,10.843002939718433,0.569855684893029,0.7780375246338038,0.781690730682977,3.8488751931524674
0.01892865619398506,0.02736940306410151,0.040837022504349986,0.41197137014303364,0.7237316885820001,0.8931763061237294,0.27450865197446,17.722435843126156,0.6828946660776501,0.9345560693062385,0.8567862989343877,6.076048203925736
0.05493996542484147,0.09991121463372193,0.13384303077376597,0.20737985034578982,0.38282168866166466,0.48189598341648443,0.2972575023073329,2.860228566599482,0.2489786578878987,0.3509054388945574,0.42682177832873447,0.8814039539394434
0.016718578961529108,0.03371899504019203,0.036772319281146146,0.41643204451070714,0.7403923688775407,0.9053680014847053,0.28004277729370475,20.134497415619347,0.7036200495963946,0.9582777911156165,0.8709240319609366,6.748740987112185
0.0199491804024539,0.030776708756149733,0.0394983755901046,0.4148126158875195,0.7354562233272661,0.8980627248729193,0.2787553602435025,18.619905911078998,0.6959578477371615,0.9545030956484646,0.863476254007595,6.452322355554732
0.018249181722697416,0.04055747296160496,0.05276712270700029,0.36511862489408714,0.6449597196155203,0.8487456014302599,0.2770488977137778,12.222754705979268,0.59219259690852,0.811358953573412,0.8008883137490722,4.194660753484433
0.07579061087044021,0.11390905097604391,0.16631496566966777,0.1714842204099468,0.32858521867820756,0.3278848035660232,0.3141583605131741,1.9756802858862117,0.16227025300853978,0.23075378088739804,0.2874231754921708,0.41105486824012094
0.017179830483005677,0.04765190777253473,0.06533545466099851,0.3380459489699275,0.5860802170952241,0.7994047073449212,0.26839870414817674,8.97032293466002,0.5207447624342255,0.7039967395722126,0.744456803097852,3.1794200396616463
0.04761606276355882,0.08146482135366007,0.12384988443607979,0.24065374657035493,0.42517016896304194,0.5488329199873174,0.27712495048126934,3.4329473666404833,0.30132028452696213,0.4159242034419885,0.49297833459829427,1.2549107278574045
0.01890886985075023,0.04030395990522063,0.05580737540857314,0.37743012720904906,0.6568628550056397,0.8433851247215339,0.2701678633616698,11.770177910981873,0.6010554795970665,0.8122851720044522,0.7989551196356364,4.398976878874727
0.050510531213559744,0.08731323327579156,0.12013888688485444,0.24335813292721947,0.437831285931652,0.569371641766158,0.2854905621923904,3.644375779072499,0.3176923990467976,0.4462383957423167,0.5132848016732605,1.3297563628319504
0.026642152170022516,0.04849432908679556,0.06748682517440383,0.34366010691908816,0.5996925265779978,0.7976950905761109,0.27140690326554484,8.886066816264739,0.5322057014035939,0.7372097793696075,0.7463418965389539,3.3725836229689232
0.047161374744988126,0.0777106181192689,0.11166392062026989,0.2525128974298818,0.44861609594385593,0.6013995847574993,0.2796963149011838,4.01755601340457,0.336952175323586,0.4772993009833638,0.5426563405344704,1.4393884880213301
0.04501146459326405,0.08037646337577163,0.11642794495759602,0.23895124038473403,0.42552698949091444,0.5703408515773492,0.2807853409031069,3.6548523904408934,0.30909904453331843,0.4325462383214913,0.5107947376029202,1.272915912303131
0.039583869734683634,0.0759886905363052,0.10324178239342162,0.27513443368027696,0.46736544305410793,0.6381336198358976,0.2588970218154362,4.526901676339819,0.3641236606606863,0.5085704627499495,0.5781265581193804,1.7354650315942952
0.08409557536041148,0.12124242414293428,0.174106731630634,0.14943282838387065,0.2917116622011555,0.2524694808172275,0.32252206165689706,1.6754759722057138,0.11760493057052152,0.17237702315371053,0.2179893058857263,0.20437518861195125
0.019086705307432856,0.03461754335079087,0.045796340742418715,0.3890487710773388,0.6834874726835949,0.8744073452026465,0.2745256401112628,14.924496419548051,0.6376911319411762,0.8783066755562837,0.8318173496083026,5.012804491659059
0.03547926878656677,0.06478136687831347,0.08814507580005118,0.29312100565757665,0.5065945097360306,0.703584286428417,0.2669368010248215,5.747280238460401,0.41844943393597944,0.5912405622764597,0.6431375089324176,2.147084634450488
0.01747793890849475,0.03736053253733816,0.04567910796438859,0.38845931581584314,0.6706966484721719,0.8724716409891742,0.26647381453525215,14.68278457116984,0.6250175405077834,0.8615290588768151,0.8272939243140421,4.886756377568662
0.019670941411188417,0.03930085641886537,0.052121174986638624,0.3817731694997552,0.6650560247300578,0.8546490901259178,0.27061038618876054,12.759802466128624,0.6129348497434192,0.8372278470055978,0.8105596199107825,4.574347529040429
0.07164835885274298,0.11166058647483695,0.15806693086791615,0.17832282170183322,0.33686337705880126,0.361255796452055,0.30773447087872075,2.1311437749674105,0.1787964461908851,0.25573003729621663,0.3166808313867581,0.46278861036230623
0.03622649841134415,0.060626373700751926,0.08981884649949401,0.29523944038968325,0.5126863507653646,0.7018487129522515,0.269142178730781,5.708003538970159,0.4228675042658706,0.5939481678210915,0.6433087935332932,2.1842433068633382
0.01826088650229828,0.03712296047876994,0.054649460410869266,0.3632366536503478,0.6351685770574619,0.8415539703217806,0.27236628206631863,11.622593453918133,0.5805191166465926,0.7947488509397584,0.7924074774784563,3.968023733156894
0.015295719244767388,0.024110833988401862,0.03800084448482786,0.40931490231495843,0.7364286332960065,0.9018610471723612,0.28550344641620085,19.379265105473653,0.6984277888111786,0.9439663417742006,0.8670276843949404,6.428808357927258
0.030219096113872794,0.05222820994456205,0.06912753204165609,0.3238589839947475,0.5607372724297415,0.7805004011863398,0.2677812437446167,8.111633306618115,0.49160974038808536,0.7027577252324456,0.7219808863518243,2.8092379731395165
0.023750471227229706,0.04685893661801004,0.05938412555097326,0.35102886443917514,0.6139731095926741,0.8236177572031474,0.2724805228429672,10.339008960830306,0.5545889840417009,0.7736366775742007,0.771965714868756,3.5335408165079
0.015665168932203107,0.03127946449448859,0.04620029765840015,0.39702378675364125,0.6912401786897843,0.8747009324449089,0.2703538834098236,14.961808994882372,0.6450398810313841,0.8712266176771744,0.833755857216926,5.251111624502454
0.017276940013668796,0.03246599501019761,0.03937217147767378,0.40525221105321907,0.7079632763269,0.8946331903123228,0.27192494713385856,17.981306845503457,0.6685911048492262,0.9211176108833894,0.8547728130251769,5.62306831670754
0.016543861395380038,0.03061839658428235,0.03839166147280801,0.4156727128382746,0.7333797958724704,0.9005102725425524,0.27649483192523533,19.102575317459344,0.6949881343996623,0.9444565906455434,0.8652188483518639,6.463383525807329
0.02733257237179572,0.04314239100540228,0.06273410619089953,0.34926708706515625,0.6065263545186205,0.8125270684987813,0.2691578049914219,9.6682059355545,0.5437922483277209,0.7646394914018628,0.7606765670627479,3.4803260614120095
0.04959343260219237,0.08253769814373274,0.11856508659928783,0.23890402680783349,0.44256737016880976,0.5774078363985027,0.2988582371555856,3.7326952270325067,0.32400228356952193,0.4545468330687115,0.5211839242588272,1.3568655065130577
0.01902631418870141,0.039486740247104996,0.040520840828093006,0.3952737483044661,0.6958584704504436,0.8899457259127297,0.2754796478598882,17.17284943997293,0.6553376296223505,0.9120729771941278,0.8480691514365136,5.350948608607423
0.057337316596843706,0.09565911702357333,0.137273800152449,0.21088973680963619,0.3795662465008294,0.4687957971317266,0.2856716022907773,2.7650303148087993,0.24229244634838037,0.34160739179607336,0.4152520746982002,0.8790268522375896
0.024277903384259357,0.05121753839679602,0.07078446777177723,0.32958628205426055,0.5765792300735478,0.7813146708289374,0.27256935072889543,8.145560272868725,0.5057947623017706,0.6950778773897898,0.7267132750317506,2.928396185208273
0.017589451798383633,0.037467889516139136,0.055908633669343594,0.3780797274125997,0.6571933507723909,0.84319595484202,0.26960386254135593,11.754771849934002,0.6012847171030473,0.8078638052500595,0.7988645957515116,4.3974913489641185
0.022422337264473204,0.03018884286603736,0.052734924563297134,0.38500981286358466,0.6759367932425558,0.8552573743403208,0.27421453253390266,12.817628367988902,0.6232018686792588,0.8540854951520176,0.8134771761591073,4.842993305059517
0.016515935788768418,0.028114124289840028,0.04827070063225987,0.3926404218214516,0.6859985084600932,0.8685204162802073,0.2719706063662691,14.211485587735114,0.6377278078278333,0.8609784048248134,0.8272276863460839,5.131194020511488
0.04657243330404884,0.0812747337539619,0.11849658859310788,0.24570650898723334,0.43731803174797934,0.5736111029665053,0.28053387327658125,3.690553458413068,0.3188214431548715,0.4430526360964268,0.5166601217460792,1.3547267407829315
0.012323835651126625,0.028401914373075782,0.036394320184864,0.42055512857113986,0.7508863991689705,0.9075442244985854,0.2819869877886438,20.63196094982003,0.7144920789841065,0.9517304837676309,0.8749368438930637,6.871544409604355
0.04655517611868192,0.08208866012608855,0.12034211466503358,0.24028326231623906,0.42086550344691837,0.5552829878438442,0.27313404751031267,3.4972417565202285,0.3005233887818848,0.41884690574280325,0.49715250806046435,1.24893003633272
0.06628072782107622,0.103828188700693,0.14694725405823536,0.19481405279541236,0.3546272229706996,0.41405608595176313,0.2908648736733574,2.413295853063045,0.20767996891246424,0.29852710469579297,0.3641445803334341,0.6725138367935158
0.021387557254160947,0.03761887230761597,0.05016023879733514,0.3809114784902954,0.6669658183398685,0.8601075986609248,0.27298457365670936,13.296700760688857,0.6168055795425333,0.8531100361750625,0.8157259247859271,4.648352813502056
0.015968600954915334,0.026419380572509494,0.03710804703962388,0.4114809686448202,0.7277857049014953,0.902972010268583,0.27763888896678696,19.612606074318787,0.6906776578618714,0.9432036498712939,0.8662466070030387,6.369999998996102
0.020939051417149804,0.038786895360779235,0.05425293275407378,0.36767223341959404,0.6313640167318489,0.8417398023679203,0.2639461587433094,11.637415127761722,0.5771110839777751,0.8016149890440377,0.7916691474839839,3.915686015495539
0.02417788876988624,0.03162482886024682,0.05273760642644016,0.3703639906794864,0.645083357313436,0.848850598044366,0.2705402347758774,12.23193995149962,0.5923457508869958,0.8318645696262199,0.8010075436058015,4.168377041603176
0.021520024028565777,0.043454622773287516,0.05752322970712793,0.35611888752680765,0.6213374840988286,0.8305300846258112,0.27133548008651615,10.801503657691871,0.5638142543917006,0.7808729912290092,0.7796580725904388,3.769393235540233
0.0804667764169278,0.12235677705777474,0.16656157300609498,0.16396205460615199,0.3032577329083326,0.2909547463713376,0.2981373628497885,1.8206943488117275,0.1366961599022376,0.20112712523303133,0.2517667233758513,0.2992373586502245
0.02089938745253291,0.035834732986398235,0.052487565296699616,0.3882009301739569,0.6753318870029348,0.8557676099211231,0.26997846186953756,12.866509515546229,0.6228443217062352,0.8492504568947696,0.8137909156753683,4.769181007453536
0.03217090375696258,0.05239813994705532,0.08339207813406824,0.3092407796414028,0.5455857684830725,0.7348330080089638,0.27648297376279507,6.542416441304867,0.46219369034900426,0.6402793249854312,0.6795433817415921,2.5073938438043126
0.014596092059330696,0.03166825023943171,0.03946855879991249,0.41532290747582534,0.7363953026692416,0.8982590496830947,0.27877686536293134,18.65776553496093,0.6969267438693291,0.9348517617422355,0.86383826487426,6.549716567194168
